TimeEST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC,TimeEDT
11:51 PM,50.0,46.0,86,30.42,10.0,Calm,Calm,-,,,Mostly Cloudy,0,2013-01-10 04:51:00,
12:51 AM,50.0,45.0,83,30.42,10.0,Calm,Calm,-,,,Mostly Cloudy,0,2013-01-10 05:51:00,
1:51 AM,51.1,46.0,83,30.43,10.0,Calm,Calm,-,,,Mostly Cloudy,0,2013-01-10 06:51:00,
2:51 AM,48.9,45.0,86,30.44,10.0,Calm,Calm,-,,,Mostly Cloudy,0,2013-01-10 07:51:00,
3:51 AM,48.9,46.0,90,30.43,10.0,Calm,Calm,-,,,Mostly Cloudy,0,2013-01-10 08:51:00,
4:51 AM,48.0,45.0,89,30.42,10.0,Calm,Calm,-,,,Mostly Cloudy,0,2013-01-10 09:51:00,
5:51 AM,48.9,45.0,86,30.45,10.0,Calm,Calm,-,,,Mostly Cloudy,0,2013-01-10 10:51:00,
6:51 AM,46.4,44.6,93,30.47,10.0,Calm,Calm,-,,,Mostly Cloudy,0,2013-01-10 11:51:00,
7:51 AM,51.1,45.0,80,30.51,10.0,NNE,4.6,-,,,Mostly Cloudy,30,2013-01-10 12:51:00,
8:51 AM,51.1,43.0,74,30.52,10.0,NE,4.6,-,,,Mostly Cloudy,40,2013-01-10 13:51:00,
9:51 AM,57.2,35.6,44,30.54,10.0,NE,6.9,-,,,Scattered Clouds,50,2013-01-10 14:51:00,
10:51 AM,59.0,39.9,49,30.53,10.0,ENE,9.2,-,,,Mostly Cloudy,70,2013-01-10 15:51:00,
11:51 AM,62.1,43.0,50,30.49,10.0,East,9.2,-,,,Mostly Cloudy,80,2013-01-10 16:51:00,
12:51 PM,64.0,43.0,46,30.47,10.0,East,4.6,-,,,Mostly Cloudy,100,2013-01-10 17:51:00,
1:51 PM,64.0,43.0,46,30.45,10.0,SE,4.6,-,,,Mostly Cloudy,130,2013-01-10 18:51:00,
2:51 PM,63.0,43.0,48,30.45,10.0,ENE,6.9,-,,,Mostly Cloudy,70,2013-01-10 19:51:00,
3:51 PM,61.0,42.1,50,30.46,10.0,ENE,6.9,-,,,Mostly Cloudy,70,2013-01-10 20:51:00,
4:51 PM,59.0,42.1,53,30.46,10.0,East,9.2,-,,,Mostly Cloudy,80,2013-01-10 21:51:00,
5:51 PM,55.9,41.0,57,30.48,10.0,East,4.6,-,,,Mostly Cloudy,100,2013-01-10 22:51:00,
6:51 PM,53.1,39.9,61,30.48,10.0,Calm,Calm,-,,,Mostly Cloudy,0,2013-01-10 23:51:00,
7:51 PM,51.1,37.0,59,30.47,10.0,East,5.8,-,,,Mostly Cloudy,80,2013-01-11 00:51:00,
8:51 PM,52.0,34.0,50,30.45,10.0,East,6.9,-,,,Mostly Cloudy,90,2013-01-11 01:51:00,
9:51 PM,51.1,35.1,54,30.46,10.0,East,6.9,-,,,Mostly Cloudy,100,2013-01-11 02:51:00,
10:51 PM,48.9,35.1,59,30.45,10.0,SE,5.8,-,,,Mostly Cloudy,130,2013-01-11 03:51:00,
11:51 PM,50.0,33.1,52,30.44,10.0,ESE,9.2,-,,,Mostly Cloudy,120,2013-01-11 04:51:00,
12:51 AM,48.9,32.0,52,30.42,10.0,East,6.9,-,,,Mostly Cloudy,100,2013-01-11 05:51:00,
1:51 AM,48.0,30.0,50,30.4,10.0,East,9.2,-,,,Mostly Cloudy,100,2013-01-11 06:51:00,
2:51 AM,48.0,30.9,52,30.4,10.0,East,8.1,-,0.0,,Mostly Cloudy,90,2013-01-11 07:51:00,
3:51 AM,48.0,28.0,46,30.38,10.0,East,6.9,-,0.0,,Overcast,90,2013-01-11 08:51:00,
4:51 AM,46.9,30.0,52,30.35,10.0,ENE,4.6,-,0.0,,Overcast,60,2013-01-11 09:51:00,
5:51 AM,44.1,36.0,73,30.35,10.0,NE,5.8,-,0.0,Rain,Light Rain,50,2013-01-11 10:51:00,
6:51 AM,42.1,39.0,89,30.38,7.0,NNW,3.5,-,0.04,Rain,Light Rain,330,2013-01-11 11:51:00,
7:13 AM,42.8,39.2,87,30.38,2.0,NNW,3.5,-,0.02,Rain,Light Rain,340,2013-01-11 12:13:00,
7:51 AM,41.0,39.0,93,30.36,2.0,NE,4.6,-,0.08,Rain,Light Rain,50,2013-01-11 12:51:00,
8:34 AM,42.8,39.2,87,30.36,1.5,Calm,Calm,-,0.05,Rain,Light Rain,0,2013-01-11 13:34:00,
8:51 AM,42.1,39.9,92,30.36,1.5,NE,3.5,-,0.05,Rain,Light Rain,40,2013-01-11 13:51:00,
9:51 AM,43.0,41.0,93,30.36,1.5,Calm,Calm,-,0.01,Rain,Light Rain,0,2013-01-11 14:51:00,
10:28 AM,44.6,42.8,93,30.34,1.0,North,3.5,-,0.04,,Light Drizzle,10,2013-01-11 15:28:00,
10:51 AM,42.8,41.0,93,30.35,1.0,North,5.8,-,,,Light Drizzle,350,2013-01-11 15:51:00,
11:51 AM,45.0,43.0,93,30.29,1.0,NNE,3.5,-,0.0,,Overcast,20,2013-01-11 16:51:00,
12:51 PM,46.0,44.1,93,30.26,1.0,Calm,Calm,-,,,Overcast,0,2013-01-11 17:51:00,
1:51 PM,48.9,46.9,93,30.23,1.0,Calm,Calm,-,,,Overcast,0,2013-01-11 18:51:00,
2:51 PM,48.9,46.9,93,30.22,0.5,Calm,Calm,-,,Fog,Fog,0,2013-01-11 19:51:00,
3:09 PM,50.0,48.2,94,30.2,0.1,Calm,Calm,-,,Fog,Fog,0,2013-01-11 20:09:00,
3:51 PM,50.0,48.9,96,30.2,0.1,Calm,Calm,-,,Fog,Fog,0,2013-01-11 20:51:00,
4:51 PM,50.0,48.9,96,30.19,0.1,West,3.5,-,,Fog,Fog,280,2013-01-11 21:51:00,
5:51 PM,50.0,48.9,96,30.18,0.1,Calm,Calm,-,,Fog,Fog,0,2013-01-11 22:51:00,
6:51 PM,48.9,48.0,97,30.19,0.1,Calm,Calm,-,,Fog,Fog,0,2013-01-11 23:51:00,
7:51 PM,48.0,48.0,100,30.18,0.1,SW,3.5,-,,Fog,Fog,220,2013-01-12 00:51:00,
8:23 PM,48.2,48.2,100,30.18,0.5,Calm,Calm,-,,Fog,Fog,0,2013-01-12 01:23:00,
8:51 PM,48.9,48.0,97,30.18,0.1,WSW,5.8,-,,Fog,Fog,250,2013-01-12 01:51:00,
9:51 PM,48.9,48.0,97,30.18,0.1,Calm,Calm,-,,Fog,Fog,0,2013-01-12 02:51:00,
10:51 PM,48.9,48.0,97,30.17,0.1,Calm,Calm,-,,Fog,Fog,0,2013-01-12 03:51:00,
11:51 PM,48.9,48.0,97,30.16,0.1,Calm,Calm,-,,Fog,Fog,0,2013-01-12 04:51:00,
12:51 AM,48.9,48.0,97,30.16,0.1,WSW,3.5,-,,Fog,Fog,240,2013-01-12 05:51:00,
1:51 AM,48.9,48.0,97,30.16,0.1,Calm,Calm,-,,Fog,Fog,0,2013-01-12 06:51:00,
2:51 AM,48.9,48.0,97,30.15,0.1,Calm,Calm,-,,Fog,Fog,0,2013-01-12 07:51:00,
3:51 AM,48.9,48.0,97,30.14,0.1,WSW,3.5,-,,Fog,Fog,240,2013-01-12 08:51:00,
4:51 AM,48.9,48.0,97,30.13,0.1,Calm,Calm,-,,Fog,Fog,0,2013-01-12 09:51:00,
5:51 AM,48.9,48.9,100,30.13,0.1,Calm,Calm,-,,Fog,Fog,0,2013-01-12 10:51:00,
6:51 AM,50.0,48.2,94,30.14,0.1,SW,3.5,-,,Fog,Fog,220,2013-01-12 11:51:00,
7:51 AM,50.0,50.0,100,30.15,0.1,SW,3.5,-,,Fog,Fog,230,2013-01-12 12:51:00,
8:51 AM,52.0,52.0,100,30.17,0.1,Calm,Calm,-,,Fog,Fog,0,2013-01-12 13:51:00,
9:51 AM,54.0,54.0,100,30.17,0.1,SW,4.6,-,,Fog,Fog,230,2013-01-12 14:51:00,
10:35 AM,55.4,53.6,94,30.18,0.2,SW,4.6,-,,Fog,Fog,230,2013-01-12 15:35:00,
10:51 AM,55.0,55.0,100,30.17,0.2,WSW,4.6,-,,Fog,Fog,240,2013-01-12 15:51:00,
11:19 AM,55.4,55.4,100,30.16,1.0,WSW,4.6,-,,,Overcast,240,2013-01-12 16:19:00,
11:34 AM,57.2,55.4,94,30.15,1.5,SW,4.6,-,,,Overcast,220,2013-01-12 16:34:00,
11:51 AM,57.9,55.9,93,30.14,1.5,West,4.6,-,,,Overcast,260,2013-01-12 16:51:00,
12:23 PM,60.8,57.2,88,30.14,1.5,WNW,3.5,-,,,Mostly Cloudy,290,2013-01-12 17:23:00,
12:25 PM,60.8,57.2,88,30.14,5.0,Calm,Calm,-,,,Mostly Cloudy,0,2013-01-12 17:25:00,
12:51 PM,63.0,57.9,84,30.12,7.0,Calm,Calm,-,,,Mostly Cloudy,0,2013-01-12 17:51:00,
1:51 PM,68.0,59.0,73,30.12,10.0,Calm,Calm,-,,,Mostly Cloudy,0,2013-01-12 18:51:00,
2:51 PM,69.1,60.1,73,30.12,10.0,Variable,3.5,-,,,Mostly Cloudy,0,2013-01-12 19:51:00,
3:51 PM,70.0,60.1,71,30.12,10.0,Calm,Calm,-,,,Mostly Cloudy,0,2013-01-12 20:51:00,
4:51 PM,66.9,61.0,81,30.11,10.0,SE,3.5,-,,,Mostly Cloudy,140,2013-01-12 21:51:00,
5:51 PM,64.9,61.0,87,30.12,10.0,Calm,Calm,-,,,Mostly Cloudy,0,2013-01-12 22:51:00,
6:51 PM,63.0,60.1,90,30.12,10.0,Calm,Calm,-,,,Mostly Cloudy,0,2013-01-12 23:51:00,
7:51 PM,61.0,59.0,93,30.11,9.0,Calm,Calm,-,,Fog,Patches of Fog,0,2013-01-13 00:51:00,
8:51 PM,63.0,60.1,90,30.12,9.0,SE,5.8,-,,,Scattered Clouds,130,2013-01-13 01:51:00,
9:51 PM,61.0,59.0,93,30.12,7.0,SSE,3.5,-,,,Mostly Cloudy,150,2013-01-13 02:51:00,
10:51 PM,60.1,57.9,93,30.12,5.0,SE,3.5,-,,,Mostly Cloudy,140,2013-01-13 03:51:00,
11:51 PM,59.0,57.9,96,30.12,4.0,Calm,Calm,-,,,Scattered Clouds,0,2013-01-13 04:51:00,
12:51 AM,57.9,57.0,97,30.11,3.0,SSE,4.6,-,,,Scattered Clouds,160,2013-01-13 05:51:00,
1:30 AM,57.2,57.2,100,30.11,0.2,SSE,5.8,-,,Fog,Fog,150,2013-01-13 06:30:00,
1:51 AM,57.9,57.0,97,30.11,0.2,SSE,4.6,-,,Fog,Fog,160,2013-01-13 06:51:00,
2:51 AM,57.0,55.9,96,30.12,0.1,SSE,3.5,-,,Fog,Fog,150,2013-01-13 07:51:00,
3:51 AM,55.9,55.0,97,30.1,0.1,SE,3.5,-,,Fog,Fog,140,2013-01-13 08:51:00,
4:25 AM,55.4,55.4,100,30.1,0.2,SE,3.5,-,,Fog,Fog,140,2013-01-13 09:25:00,
4:51 AM,55.4,55.4,100,30.1,0.2,Calm,Calm,-,,Fog,Fog,0,2013-01-13 09:51:00,
5:11 AM,55.4,55.4,100,30.1,0.1,SSE,3.5,-,,Fog,Fog,150,2013-01-13 10:11:00,
5:51 AM,55.0,55.0,100,30.11,0.1,SE,4.6,-,,Fog,Fog,140,2013-01-13 10:51:00,
5:59 AM,55.4,55.4,100,30.11,0.2,Calm,Calm,-,,Fog,Fog,0,2013-01-13 10:59:00,
6:51 AM,55.0,54.0,96,30.11,0.5,SSE,5.8,-,,Fog,Fog,150,2013-01-13 11:51:00,
7:20 AM,55.4,53.6,94,30.12,0.5,South,4.6,-,,Fog,Fog,180,2013-01-13 12:20:00,
7:41 AM,55.4,53.6,94,30.13,1.0,Calm,Calm,-,,,Mostly Cloudy,0,2013-01-13 12:41:00,
7:51 AM,55.0,54.0,96,30.13,1.0,Calm,Calm,-,,,Mostly Cloudy,0,2013-01-13 12:51:00,
8:51 AM,55.9,55.0,97,30.14,1.0,SSE,3.5,-,,,Mostly Cloudy,160,2013-01-13 13:51:00,
9:38 AM,59.0,59.0,100,30.15,6.0,SSW,3.5,-,,,Mostly Cloudy,200,2013-01-13 14:38:00,
9:51 AM,62.1,60.1,93,30.14,8.0,SW,9.2,-,,,Mostly Cloudy,220,2013-01-13 14:51:00,
10:51 AM,68.0,59.0,73,30.13,10.0,WSW,12.7,-,,,Mostly Cloudy,240,2013-01-13 15:51:00,
11:51 AM,71.1,59.0,66,30.09,10.0,SW,15.0,21.9,,,Mostly Cloudy,230,2013-01-13 16:51:00,
12:51 PM,71.1,57.9,63,30.08,10.0,SW,12.7,-,,,Mostly Cloudy,230,2013-01-13 17:51:00,
1:51 PM,73.9,57.9,57,30.06,10.0,WSW,16.1,-,,,Mostly Cloudy,240,2013-01-13 18:51:00,
2:51 PM,73.0,57.0,57,30.06,10.0,WSW,10.4,-,,,Mostly Cloudy,250,2013-01-13 19:51:00,
3:51 PM,73.0,57.0,57,30.07,10.0,SW,11.5,-,,,Mostly Cloudy,230,2013-01-13 20:51:00,
4:51 PM,72.0,57.0,59,30.08,10.0,SW,8.1,-,,,Mostly Cloudy,220,2013-01-13 21:51:00,
5:51 PM,69.1,57.0,65,30.07,10.0,South,4.6,-,,,Mostly Cloudy,170,2013-01-13 22:51:00,
6:51 PM,68.0,57.0,68,30.08,10.0,South,9.2,-,,,Mostly Cloudy,190,2013-01-13 23:51:00,
7:51 PM,66.9,57.0,70,30.07,10.0,SSW,10.4,-,,,Mostly Cloudy,210,2013-01-14 00:51:00,
8:51 PM,66.0,57.0,73,30.07,10.0,SSW,9.2,-,,,Scattered Clouds,210,2013-01-14 01:51:00,
9:51 PM,66.0,57.9,75,30.07,10.0,SSW,11.5,-,,,Mostly Cloudy,210,2013-01-14 02:51:00,
10:51 PM,64.9,57.9,78,30.08,10.0,SSW,10.4,-,,,Mostly Cloudy,210,2013-01-14 03:51:00,
11:51 PM,64.0,57.9,80,30.08,10.0,SSW,11.5,-,,,Mostly Cloudy,200,2013-01-14 04:51:00,
12:51 AM,62.6,57.2,82,30.11,10.0,SW,9.2,-,,,Mostly Cloudy,220,2013-01-14 05:51:00,
1:51 AM,62.1,57.0,84,30.11,10.0,SSW,9.2,-,,,Mostly Cloudy,210,2013-01-14 06:51:00,
2:51 AM,62.1,55.9,80,30.11,10.0,SW,8.1,-,,,Mostly Cloudy,220,2013-01-14 07:51:00,
3:51 AM,60.1,55.0,83,30.11,10.0,SSW,6.9,-,,,Mostly Cloudy,210,2013-01-14 08:51:00,
4:51 AM,61.0,55.9,83,30.1,10.0,SSW,6.9,-,,,Mostly Cloudy,210,2013-01-14 09:51:00,
5:51 AM,61.0,55.0,81,30.1,10.0,SSW,8.1,-,,,Mostly Cloudy,210,2013-01-14 10:51:00,
6:51 AM,62.1,55.0,78,30.11,10.0,SW,9.2,-,,,Mostly Cloudy,230,2013-01-14 11:51:00,
7:51 AM,61.0,55.0,81,30.13,10.0,SSW,8.1,-,,,Mostly Cloudy,210,2013-01-14 12:51:00,
8:51 AM,62.1,55.0,78,30.14,10.0,SSW,6.9,-,,,Mostly Cloudy,210,2013-01-14 13:51:00,
9:51 AM,63.0,55.9,78,30.16,10.0,SW,6.9,-,,,Mostly Cloudy,230,2013-01-14 14:51:00,
10:51 AM,66.0,57.0,73,30.14,10.0,SW,10.4,-,,,Mostly Cloudy,230,2013-01-14 15:51:00,
11:51 AM,66.0,57.9,75,30.12,10.0,WSW,11.5,18.4,,,Overcast,240,2013-01-14 16:51:00,
12:51 PM,66.9,59.0,76,30.1,10.0,SW,8.1,-,,,Overcast,230,2013-01-14 17:51:00,
1:51 PM,68.0,59.0,73,30.09,10.0,WSW,3.5,-,,,Overcast,240,2013-01-14 18:51:00,
2:22 PM,68.0,60.8,78,30.1,10.0,WSW,4.6,-,,,Overcast,240,2013-01-14 19:22:00,
2:51 PM,68.0,60.1,76,30.1,10.0,WSW,3.5,-,0.0,,Overcast,240,2013-01-14 19:51:00,
3:51 PM,68.0,60.1,76,30.11,10.0,SSW,4.6,-,,,Overcast,200,2013-01-14 20:51:00,
4:51 PM,66.9,61.0,81,30.12,10.0,Calm,Calm,-,,,Overcast,0,2013-01-14 21:51:00,
5:51 PM,66.9,61.0,81,30.13,10.0,Calm,Calm,-,,,Overcast,0,2013-01-14 22:51:00,
6:51 PM,64.0,62.1,93,30.14,10.0,Calm,Calm,-,0.0,,Overcast,0,2013-01-14 23:51:00,
7:51 PM,64.0,62.1,93,30.12,10.0,ESE,3.5,-,,,Overcast,110,2013-01-15 00:51:00,
8:51 PM,64.9,61.0,87,30.11,10.0,SE,3.5,-,,,Overcast,140,2013-01-15 01:51:00,
9:51 PM,66.0,61.0,84,30.11,10.0,South,5.8,-,,,Mostly Cloudy,180,2013-01-15 02:51:00,
10:51 PM,66.0,60.1,81,30.11,10.0,South,4.6,-,,,Mostly Cloudy,190,2013-01-15 03:51:00,
11:51 PM,63.0,60.1,90,30.14,10.0,North,9.2,-,,,Overcast,10,2013-01-15 04:51:00,
11:55 PM,60.8,59.0,94,30.15,10.0,NNE,10.4,-,,,Overcast,20,2013-01-15 04:55:00,
12:51 AM,53.1,50.0,89,30.16,10.0,NNE,10.4,-,,,Overcast,30,2013-01-15 05:51:00,
1:51 AM,48.9,46.0,90,30.19,10.0,NNE,10.4,20.7,,,Overcast,20,2013-01-15 06:51:00,
2:51 AM,46.9,45.0,93,30.2,10.0,NE,11.5,20.7,,,Overcast,40,2013-01-15 07:51:00,
3:51 AM,46.0,44.1,93,30.18,6.0,NE,13.8,-,,,Overcast,40,2013-01-15 08:51:00,
4:51 AM,45.0,43.0,93,30.17,5.0,NE,12.7,-,,,Overcast,50,2013-01-15 09:51:00,
5:51 AM,45.0,43.0,93,30.15,5.0,ENE,8.1,-,,,Overcast,60,2013-01-15 10:51:00,
6:51 AM,44.6,42.8,93,30.16,7.0,ENE,8.1,18.4,,,Overcast,70,2013-01-15 11:51:00,
7:29 AM,44.6,42.8,93,30.18,1.0,NE,9.2,-,0.0,,Light Drizzle,50,2013-01-15 12:29:00,
7:51 AM,44.1,43.0,96,30.19,1.0,NE,5.8,-,0.0,,Light Drizzle,50,2013-01-15 12:51:00,
8:51 AM,44.1,43.0,96,30.22,1.0,NNE,5.8,-,0.0,,Overcast,30,2013-01-15 13:51:00,
9:51 AM,44.1,43.0,96,30.24,1.0,NNE,6.9,-,,,Overcast,30,2013-01-15 14:51:00,
10:00 AM,44.6,42.8,93,30.24,0.8,NE,11.5,-,,,Overcast,40,2013-01-15 15:00:00,
10:51 AM,44.1,43.0,96,30.23,1.0,NE,9.2,-,,,Overcast,50,2013-01-15 15:51:00,
11:15 AM,44.6,42.8,93,30.23,1.0,NE,11.5,-,,,Overcast,40,2013-01-15 16:15:00,
11:22 AM,44.6,42.8,93,30.22,5.0,NE,9.2,-,,,Overcast,50,2013-01-15 16:22:00,
11:51 AM,46.0,43.0,89,30.22,10.0,NE,8.1,-,,,Overcast,50,2013-01-15 16:51:00,
12:51 PM,46.9,44.1,90,30.19,10.0,NE,10.4,-,,,Overcast,50,2013-01-15 17:51:00,
1:51 PM,46.4,44.6,93,30.17,7.0,ENE,8.1,-,,,Overcast,60,2013-01-15 18:51:00,
2:17 PM,46.4,44.6,93,30.17,1.5,NE,9.2,-,,,Overcast,50,2013-01-15 19:17:00,
2:51 PM,45.0,44.1,97,30.17,1.5,NE,8.1,-,0.0,,Light Drizzle,40,2013-01-15 19:51:00,
3:51 PM,44.6,42.8,93,30.17,1.0,ENE,8.1,-,,,Overcast,60,2013-01-15 20:51:00,
4:51 PM,45.0,43.0,93,30.18,0.8,ENE,6.9,-,,,Overcast,70,2013-01-15 21:51:00,
5:51 PM,44.6,42.8,93,30.16,0.2,ENE,6.9,-,,Fog,Fog,60,2013-01-15 22:51:00,
6:51 PM,44.1,43.0,96,30.18,0.2,ENE,4.6,-,,Fog,Fog,60,2013-01-15 23:51:00,
7:51 PM,44.1,43.0,96,30.16,0.1,ENE,8.1,-,,Fog,Fog,70,2013-01-16 00:51:00,
8:51 PM,44.1,43.0,96,30.14,0.1,ENE,5.8,-,,Fog,Fog,70,2013-01-16 01:51:00,
9:51 PM,44.1,43.0,96,30.11,0.5,ENE,3.5,-,,Fog,Fog,60,2013-01-16 02:51:00,
10:51 PM,44.1,43.0,96,30.09,0.5,ENE,3.5,-,0.01,Fog,Light Drizzle,70,2013-01-16 03:51:00,
11:51 PM,45.0,44.1,97,30.06,0.5,East,5.8,-,0.0,Fog,Fog,90,2013-01-16 04:51:00,
12:51 AM,45.0,44.1,97,30.05,0.5,Calm,Calm,-,0.0,Fog,Light Drizzle,0,2013-01-16 05:51:00,
1:51 AM,44.1,43.0,96,30.06,0.5,Variable,5.8,-,0.0,Fog,Light Drizzle,0,2013-01-16 06:51:00,
2:51 AM,44.1,43.0,96,30.05,0.5,Calm,Calm,-,0.0,Fog,Fog,0,2013-01-16 07:51:00,
3:51 AM,44.1,43.0,96,30.05,0.5,Variable,3.5,-,,Fog,Fog,0,2013-01-16 08:51:00,
4:51 AM,43.0,42.1,97,30.04,0.5,North,5.8,-,,Fog,Fog,10,2013-01-16 09:51:00,
5:51 AM,43.0,42.1,97,30.03,4.0,NNE,3.5,-,0.04,,Light Drizzle,30,2013-01-16 10:51:00,
6:51 AM,43.0,42.1,97,30.03,8.0,Calm,Calm,-,0.0,,Overcast,0,2013-01-16 11:51:00,
7:44 AM,42.8,41.0,93,30.03,1.5,Calm,Calm,-,,,Overcast,0,2013-01-16 12:44:00,
7:51 AM,42.1,41.0,96,30.04,0.5,NNE,3.5,-,,Fog,Fog,20,2013-01-16 12:51:00,
8:51 AM,42.1,41.0,96,30.05,0.5,NNE,4.6,-,0.0,Fog,Drizzle,30,2013-01-16 13:51:00,
9:51 AM,43.0,42.1,97,30.06,0.2,Calm,Calm,-,0.0,Fog,Fog,0,2013-01-16 14:51:00,
10:47 AM,44.6,42.8,93,30.04,0.1,North,4.6,-,,Fog,Fog,350,2013-01-16 15:47:00,
10:51 AM,44.1,42.1,93,30.04,0.1,North,3.5,-,,Fog,Fog,350,2013-01-16 15:51:00,
11:51 AM,43.0,42.1,97,30.05,1.0,Variable,3.5,-,0.01,Rain,Light Rain,0,2013-01-16 16:51:00,
12:15 PM,42.8,42.8,100,30.04,2.0,North,5.8,-,0.01,Rain,Light Rain,10,2013-01-16 17:15:00,
12:51 PM,44.1,42.1,93,30.03,2.0,North,4.6,-,0.02,Rain,Light Rain,10,2013-01-16 17:51:00,
1:32 PM,44.6,42.8,93,30.0,2.0,South,5.8,-,0.05,Rain,Light Rain,170,2013-01-16 18:32:00,
1:51 PM,45.0,44.1,97,29.99,2.0,South,4.6,-,0.05,Rain,Light Rain,170,2013-01-16 18:51:00,
2:19 PM,46.4,44.6,93,29.99,2.0,Calm,Calm,-,0.0,,Overcast,0,2013-01-16 19:19:00,
2:51 PM,46.9,45.0,93,29.98,2.0,SSE,4.6,-,0.0,,Overcast,160,2013-01-16 19:51:00,
3:41 PM,48.2,46.4,93,29.99,2.0,Calm,Calm,-,,,Overcast,0,2013-01-16 20:41:00,
3:51 PM,48.0,46.0,93,30.0,2.0,Calm,Calm,-,,,Overcast,0,2013-01-16 20:51:00,
4:13 PM,48.2,46.4,93,30.0,3.0,Calm,Calm,-,,,Overcast,0,2013-01-16 21:13:00,
4:51 PM,48.9,46.9,93,29.99,3.0,Calm,Calm,-,,,Overcast,0,2013-01-16 21:51:00,
5:05 PM,48.2,46.4,93,29.99,1.5,Variable,3.5,-,,,Overcast,0,2013-01-16 22:05:00,
5:51 PM,48.9,48.0,97,29.99,1.5,SSW,5.8,-,,,Overcast,210,2013-01-16 22:51:00,
6:30 PM,48.2,48.2,100,30.0,1.0,WNW,4.6,-,,,Mostly Cloudy,300,2013-01-16 23:30:00,
6:41 PM,48.2,48.2,100,29.99,0.5,Calm,Calm,-,,Fog,Fog,0,2013-01-16 23:41:00,
6:51 PM,48.9,48.0,97,30.0,0.1,WNW,3.5,-,,Fog,Fog,290,2013-01-16 23:51:00,
7:51 PM,48.0,46.9,96,30.0,0.1,Calm,Calm,-,,Fog,Fog,0,2013-01-17 00:51:00,
7:58 PM,48.2,46.4,93,30.0,0.2,Calm,Calm,-,,Fog,Fog,0,2013-01-17 00:58:00,
8:51 PM,48.0,46.9,96,30.01,1.0,Calm,Calm,-,,,Mostly Cloudy,0,2013-01-17 01:51:00,
9:08 PM,48.2,46.4,93,30.0,2.5,Calm,Calm,-,,,Mostly Cloudy,0,2013-01-17 02:08:00,
9:51 PM,48.9,48.0,97,29.99,6.0,Calm,Calm,-,,,Mostly Cloudy,0,2013-01-17 02:51:00,
10:51 PM,48.9,48.0,97,29.99,4.0,Calm,Calm,-,0.01,Rain,Light Rain,0,2013-01-17 03:51:00,
11:06 PM,48.2,48.2,100,29.99,2.0,South,3.5,-,0.01,Rain,Light Rain,180,2013-01-17 04:06:00,
11:51 PM,50.0,48.0,93,29.99,3.0,South,4.6,-,0.04,Rain,Light Rain,190,2013-01-17 04:51:00,
12:51 AM,50.0,48.9,96,29.98,4.0,Calm,Calm,-,0.06,Rain,Light Rain,0,2013-01-17 05:51:00,
1:38 AM,50.0,48.2,94,29.99,0.8,NW,3.5,-,0.02,Rain,Light Rain,320,2013-01-17 06:38:00,
1:51 AM,50.0,48.2,94,29.99,0.8,NNW,4.6,-,,Rain,Light Rain,340,2013-01-17 06:51:00,
2:51 AM,50.0,48.9,96,29.99,0.8,NE,3.5,-,0.09,Rain,Light Rain,40,2013-01-17 07:51:00,
3:28 AM,50.0,48.2,94,29.98,2.0,Calm,Calm,-,0.03,Rain,Light Rain,0,2013-01-17 08:28:00,
3:51 AM,50.0,48.9,96,29.98,4.0,Calm,Calm,-,0.05,Rain,Light Rain,0,2013-01-17 08:51:00,
4:32 AM,50.0,48.2,94,29.97,1.5,North,4.6,-,0.01,Rain,Rain,10,2013-01-17 09:32:00,
4:51 AM,50.0,48.0,93,29.98,3.0,North,5.8,-,0.06,Rain,Light Rain,10,2013-01-17 09:51:00,
5:51 AM,50.0,48.0,93,29.99,4.0,NE,6.9,-,0.12,Rain,Light Rain,40,2013-01-17 10:51:00,
6:51 AM,50.0,48.0,93,30.0,3.0,NE,5.8,-,0.03,Rain,Light Rain,40,2013-01-17 11:51:00,
7:51 AM,50.0,48.0,93,30.02,3.0,NE,4.6,-,0.01,Rain,Light Rain,50,2013-01-17 12:51:00,
8:26 AM,50.0,48.2,94,30.03,2.0,NE,5.8,-,0.04,Rain,Light Rain,40,2013-01-17 13:26:00,
8:51 AM,50.0,48.0,93,30.05,2.0,NNE,4.6,-,0.09,Rain,Light Rain,30,2013-01-17 13:51:00,
9:51 AM,50.0,48.0,93,30.04,2.0,NE,6.9,-,0.05,Rain,Light Rain,40,2013-01-17 14:51:00,
10:44 AM,50.0,48.2,94,30.04,5.0,NNE,6.9,-,0.01,Rain,Light Rain,30,2013-01-17 15:44:00,
10:51 AM,50.0,48.0,93,30.03,5.0,North,6.9,-,0.01,Rain,Light Rain,10,2013-01-17 15:51:00,
11:51 AM,50.0,48.0,93,29.99,3.0,NE,8.1,17.3,0.0,Rain,Light Rain,50,2013-01-17 16:51:00,
12:51 PM,48.9,46.9,93,29.96,6.0,ENE,12.7,-,0.02,,Light Drizzle,60,2013-01-17 17:51:00,
1:51 PM,48.9,46.9,93,29.93,4.0,NE,10.4,-,0.0,,Light Drizzle,40,2013-01-17 18:51:00,
2:42 PM,48.2,46.4,93,29.9,3.0,ENE,12.7,-,0.0,,Light Drizzle,60,2013-01-17 19:42:00,
